Aura;title;Skill #;skill_1;;Level;Based On;Targets;Hits;Cooldown;Who;Chance;%;Effect 1;B Who;Turns;Places If;Chance;%;Effect 2;B Who;Turns;Places If;Chance;%;Effect 3;B Who;Turns;Places If;Chance;%;Effect 4;B Who;Turns;Places If;Chance;%;Effect 5;B Who;Turns;Places If
;Tomb Lord;A3;Blight ;Level 3;Chance +5%;-;ALL;1;6;Enemy;-;-;Empty Meter;All Enemy;-;Enemy less than 50%;90;50;Dec ATK;All Enemy;2;-;90;60;Dec DEF;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-
;Tomb Lord;A3;Blight ;Level 4;Chance +10%;-;ALL;1;6;Enemy;-;-;Empty Meter;All Enemy;-;Enemy less than 50%;100;50;Dec ATK;All Enemy;2;-;100;60;Dec DEF;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-
;Tomb Lord;A3;Blight ;Level 5;Cooldown -1;-;ALL;1;5;Enemy;-;-;Empty Meter;All Enemy;-;Enemy less than 50%;100;50;Dec ATK;All Enemy;2;-;100;60;Dec DEF;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-
Increases Ally HP in Dungeons by 33%.;Torturehelm;A1;Pillage ;Level 1;-;atk/def;1;1;-;Enemy;30;-;steal 1 buff;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Torturehelm;A1;Pillage ;Level 2;Damage +5%;atk/def;1;1;-;Enemy;30;-;steal 1 buff;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Torturehelm;A1;Pillage ;Level 3;Damage +5%;atk/def;1;1;-;Enemy;30;-;steal 1 buff;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Torturehelm;A1;Pillage ;Level 4;Chance +10%;atk/def;1;1;-;Enemy;40;-;steal 1 buff;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Torturehelm;A1;Pillage ;Level 5;Chance +10%;atk/def;1;1;-;Enemy;50;-;steal 1 buff;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Torturehelm;A2;Bloodlust ;Level 1;-;Max HP;1;1;4;Enemy;-;-;Inc DMG per Max HP + Dead Ally;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Torturehelm;A2;Bloodlust ;Level 2;Damage +5%;Max HP;1;1;4;Enemy;-;-;Inc DMG per Max HP + Dead Ally;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Torturehelm;A2;Bloodlust ;Level 3;Damage +5%;Max HP;1;1;4;Enemy;-;-;Inc DMG per Max HP + Dead Ally;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Torturehelm;A2;Bloodlust ;Level 4;Damage +5%;Max HP;1;1;4;Enemy;-;-;Inc DMG per Max HP + Dead Ally;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Torturehelm;A2;Bloodlust ;Level 5;Cooldown -1;Max HP;1;1;3;Enemy;-;-;Inc DMG per Max HP + Dead Ally;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Torturehelm;P1;Unkillable [Passive] ;Level 1;-;-;1;1;3;Self;50;50;Revive on Death;Self;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Totem;A1;Poisonous Evocation ;Level 1;-;ATK;1;1;-;Enemy;20;2,5;Poison;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Totem;A1;Poisonous Evocation ;Level 2;Damage +5%;ATK;1;1;-;Enemy;20;2,5;Poison;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Totem;A1;Poisonous Evocation ;Level 3;Damage +5%;ATK;1;1;-;Enemy;20;2,5;Poison;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Totem;A1;Poisonous Evocation ;Level 4;Chance +5%;ATK;1;1;-;Enemy;25;2,5;Poison;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Totem;A1;Poisonous Evocation ;Level 5;Damage +10%;ATK;1;1;-;Enemy;25;2,5;Poison;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Totem;A2;Malediction ;Level 1;-;ATK;1;1;4;Enemy;50;-;Remove 1 Buff;Target;-;-;-;15;Cont Heal;Self;2;Buff Removed;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Totem;A2;Malediction ;Level 2;Damage +5%;ATK;1;1;4;Enemy;50;-;Remove 1 Buff;Target;-;-;-;15;Cont Heal;Self;2;Buff Removed;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Totem;A2;Malediction ;Level 3;Damage +5%;ATK;1;1;4;Enemy;50;-;Remove 1 Buff;Target;-;-;-;15;Cont Heal;Self;2;Buff Removed;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Totem;A2;Malediction ;Level 4;Damage +10%;ATK;1;1;4;Enemy;50;-;Remove 1 Buff;Target;-;-;-;15;Cont Heal;Self;2;Buff Removed;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Totem;A2;Malediction ;Level 5;Cooldown -1;ATK;1;1;3;Enemy;50;-;Remove 1 Buff;Target;-;-;-;15;Cont Heal;Self;2;Buff Removed;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Totem;A3;Manglestorm ;Level 1;-;ATK;ALL;1;5;Enemy;-;30;Dec DEF;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Totem;A3;Manglestorm ;Level 2;Damage +5%;ATK;ALL;1;5;Enemy;-;30;Dec DEF;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Totem;A3;Manglestorm ;Level 3;Damage +10%;ATK;ALL;1;5;Enemy;-;30;Dec DEF;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Totem;A3;Manglestorm ;Level 4;Cooldown -1;ATK;ALL;1;4;Enemy;-;30;Dec DEF;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Turvold;A1;Crackling Blade ;Level 1;-;ATK;1;2;-;Enemy;30;25;Weaken;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Turvold;A1;Crackling Blade ;Level 2;Damage +5%;ATK;1;2;-;Enemy;30;25;Weaken;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Turvold;A1;Crackling Blade ;Level 3;Damage +5%;ATK;1;2;-;Enemy;30;25;Weaken;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Turvold;A1;Crackling Blade ;Level 4;Chance +10%;ATK;1;2;-;Enemy;40;25;Weaken;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Turvold;A1;Crackling Blade ;Level 5;Damage +10%;ATK;1;2;-;Enemy;40;25;Weaken;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Turvold;A1;Crackling Blade ;Level 6;Chance +10%;ATK;1;2;-;Enemy;50;25;Weaken;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Turvold;A2;Ancestors Power ;Level 1;-;-;1;1;4;Self;-;50;Inc ATK;Self;2;-;-;30;Inc Crit Rate;Self;2;-;-;30;Inc SPD;Self;2;-;-;-;Extra Turn;Self;-;-;-;-;-;-;-;-
;Turvold;A2;Ancestors Power ;Level 2;Cooldown -1;-;1;1;3;Self;-;50;Inc ATK;Self;2;-;-;30;Inc Crit Rate;Self;2;-;-;30;Inc SPD;Self;2;-;-;-;Extra Turn;Self;-;-;-;-;-;-;-;-
;Turvold;A3;Juggernaut ;Level 1;-;ATK;1;2;5;Enemy;-;-;Inc DMG per Buff;Target;-;-;-;-;Reset Juggernaut Cooldown;Self;-;kill;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Turvold;A3;Juggernaut ;Level 2;Damage +10%;ATK;1;2;5;Enemy;-;-;Inc DMG per Buff;Target;-;-;-;-;Reset Juggernaut Cooldown;Self;-;kill;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Turvold;A3;Juggernaut ;Level 3;Damage +10%;ATK;1;2;5;Enemy;-;-;Inc DMG per Buff;Target;-;-;-;-;Reset Juggernaut Cooldown;Self;-;kill;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Turvold;A3;Juggernaut ;Level 4;Cooldown -1;ATK;1;2;4;Enemy;-;-;Inc DMG per Buff;Target;-;-;-;-;Reset Juggernaut Cooldown;Self;-;kill;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Turvold;A3;Juggernaut ;Level 5;Damage +10%;ATK;1;2;4;Enemy;-;-;Inc DMG per Buff;Target;-;-;-;-;Reset Juggernaut Cooldown;Self;-;kill;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Turvold;A3;Juggernaut ;Level 6;Cooldown -1;ATK;1;2;3;Enemy;-;-;Inc DMG per Buff;Target;-;-;-;-;Reset Juggernaut Cooldown;Self;-;kill;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Valerie;A1;Swing ;Level 1;-;ATK;1;1;-;Enemy;-;-;-;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Valerie;A1;Swing ;Level 2;Damage +5%;ATK;1;1;-;Enemy;-;-;-;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Valerie;A1;Swing ;Level 3;Damage +5%;ATK;1;1;-;Enemy;-;-;-;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Valerie;A1;Swing ;Level 4;Damage +5%;ATK;1;1;-;Enemy;-;-;-;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Valerie;A1;Swing ;Level 5;Damage +5%;ATK;1;1;-;Enemy;-;-;-;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Valerie;A2;Energizing Presence ;Level 1;-;-;ALL;1;4;Ally;-;1 turn;Inc Buff;All Ally;1;-;-;1 turn;dec buff;All Enemy;1;-;-;25;Inc ATK;All Ally;2;-;-;-;-;-;-;-;-;-;-;-;-;-
;Valerie;A2;Energizing Presence ;Level 2;Cooldown -1;-;ALL;1;3;Ally;-;1 turn;Inc Buff;All Ally;1;-;-;1 turn;dec buff;All Enemy;1;-;-;25;Inc ATK;All Ally;2;-;-;-;-;-;-;-;-;-;-;-;-;-
;Valerie;A3;Protect ;Level 1;-;-;ALL;1;5;Ally;-;-;Shield per LVL;All Ally;2;-;-;-;Heal per Buff;All Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Valerie;A3;Protect ;Level 2;Shield +5%;-;ALL;1;5;Ally;-;-;Shield per LVL;All Ally;2;-;-;-;Heal per Buff;All Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Valerie;A3;Protect ;Level 3;Shield +5%;-;ALL;1;5;Ally;-;-;Shield per LVL;All Ally;2;-;-;-;Heal per Buff;All Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Valerie;A3;Protect ;Level 4;Shield +5%;-;ALL;1;5;Ally;-;-;Shield per LVL;All Ally;2;-;-;-;Heal per Buff;All Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Valerie;A3;Protect ;Level 5;Shield +5%;-;ALL;1;5;Ally;-;-;Shield per LVL;All Ally;2;-;-;-;Heal per Buff;All Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Valkyrie;A1;Denigration ;Level 1;-;atk/def;1;2;-;Enemy;-;10;Dec Meter;Target;-;Buffs;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Valkyrie;A1;Denigration ;Level 2;Damage +5%;atk/def;1;2;-;Enemy;-;10;Dec Meter;Target;-;Buffs;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Valkyrie;A1;Denigration ;Level 3;Damage +5%;atk/def;1;2;-;Enemy;-;10;Dec Meter;Target;-;Buffs;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Valkyrie;A1;Denigration ;Level 4;Damage +5%;atk/def;1;2;-;Enemy;-;10;Dec Meter;Target;-;Buffs;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Valkyrie;A1;Denigration ;Level 5;Damage +5%;atk/def;1;2;-;Enemy;-;10;Dec Meter;Target;-;Buffs;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Valkyrie;A1;Denigration ;Level 6;Damage +5%;atk/def;1;2;-;Enemy;-;10;Dec Meter;Target;-;Buffs;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Valkyrie;A2;Stand Firm ;Level 1;-;DEF;ALL;1;6;Enemy;-;-;Shield per DEF;All Ally;3;-;-;-;Counter;All Ally;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Valkyrie;A2;Stand Firm ;Level 2;Damage +5%;DEF;ALL;1;6;Enemy;-;-;Shield per DEF;All Ally;3;-;-;-;Counter;All Ally;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Valkyrie;A2;Stand Firm ;Level 3;Shield +10%;DEF;ALL;1;6;Enemy;-;-;Shield per DEF;All Ally;3;-;-;-;Counter;All Ally;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Valkyrie;A2;Stand Firm ;Level 4;Damage +5%;DEF;ALL;1;6;Enemy;-;-;Shield per DEF;All Ally;3;-;-;-;Counter;All Ally;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Valkyrie;A2;Stand Firm ;Level 5;Shield +10%;DEF;ALL;1;6;Enemy;-;-;Shield per DEF;All Ally;3;-;-;-;Counter;All Ally;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Valkyrie;A2;Stand Firm ;Level 6;Damage +10%;DEF;ALL;1;6;Enemy;-;-;Shield per DEF;All Ally;3;-;-;-;Counter;All Ally;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Valkyrie;A2;Stand Firm ;Level 7;Cooldown -1;DEF;ALL;1;5;Enemy;-;-;Shield per DEF;All Ally;3;-;-;-;Counter;All Ally;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Valkyrie;P1;Jealousy [Passive] ;Level 1;-;-;1;1;-;Self;-;10;Inc Meter;Self;-;enemy places buff;-;10;Dec Meter;Target;-;Get Buff;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Hound Spawn;A1;Fire Breath ;Level 1;-;ATK;1;1;-;Enemy;20;-;Stun;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Hound Spawn;A1;Fire Breath ;Level 2;Damage +5%;ATK;1;1;-;Enemy;20;-;Stun;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Hound Spawn;A1;Fire Breath ;Level 3;Damage +5%;ATK;1;1;-;Enemy;20;-;Stun;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Hound Spawn;A1;Fire Breath ;Level 4;Damage +5%;ATK;1;1;-;Enemy;20;-;Stun;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Hound Spawn;A1;Fire Breath ;Level 5;Damage +5%;ATK;1;1;-;Enemy;20;-;Stun;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Hound Spawn;A1;Fire Breath ;Level 6;Damage +5%;ATK;1;1;-;Enemy;20;-;Stun;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Hound Spawn;A2;Adamantine Teeth ;Level 1;-;ATK;1;2;3;Enemy;50;60;Dec DEF;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Hound Spawn;A2;Adamantine Teeth ;Level 2;Damage +5%;ATK;1;2;3;Enemy;50;60;Dec DEF;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Hound Spawn;A2;Adamantine Teeth ;Level 3;Damage +5%;ATK;1;2;3;Enemy;50;60;Dec DEF;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Hound Spawn;A2;Adamantine Teeth ;Level 4;Damage +5%;ATK;1;2;3;Enemy;50;60;Dec DEF;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Hound Spawn;A2;Adamantine Teeth ;Level 5;Chance +10%;ATK;1;2;3;Enemy;60;60;Dec DEF;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Hound Spawn;A2;Adamantine Teeth ;Level 6;Chance +15%;ATK;1;2;3;Enemy;75;60;Dec DEF;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Hound Spawn;A3;Shattering Strike ;Level 1;-;ATK;ALL;1;5;Enemy;-;-;Ignore DEF;All Enemy;-;Hellfang on Team +Freeze;-;-;Ignore Block DMG;-;-;Hellfang on Team+Freeze;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Hound Spawn;A3;Shattering Strike ;Level 2;Damage +5%;ATK;ALL;1;5;Enemy;-;-;Ignore DEF;All Enemy;-;Hellfang on Team +Freeze;-;-;Ignore Block DMG;-;-;Hellfang on Team+Freeze;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Hound Spawn;A3;Shattering Strike ;Level 3;Damage +5%;ATK;ALL;1;5;Enemy;-;-;Ignore DEF;All Enemy;-;Hellfang on Team +Freeze;-;-;Ignore Block DMG;-;-;Hellfang on Team+Freeze;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Hound Spawn;A3;Shattering Strike ;Level 4;Damage +10%;ATK;ALL;1;5;Enemy;-;-;Ignore DEF;All Enemy;-;Hellfang on Team +Freeze;-;-;Ignore Block DMG;-;-;Hellfang on Team+Freeze;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Hound Spawn;A3;Shattering Strike ;Level 5;Damage +10%;ATK;ALL;1;5;Enemy;-;-;Ignore DEF;All Enemy;-;Hellfang on Team +Freeze;-;-;Ignore Block DMG;-;-;Hellfang on Team+Freeze;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Hound Spawn;A3;Shattering Strike ;Level 6;Cooldown -1;ATK;ALL;1;4;Enemy;-;-;Ignore DEF;All Enemy;-;Hellfang on Team +Freeze;-;-;Ignore Block DMG;-;-;Hellfang on Team+Freeze;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Increases Ally DEF in Dungeons by 33%.;Vergis;A1;Pierce ;Level 1;-;DEF;1;1;-;Enemy;50;50;Dec ACC;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Vergis;A1;Pierce ;Level 2;Damage +5%;DEF;1;1;-;Enemy;50;50;Dec ACC;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Vergis;A1;Pierce ;Level 3;Chance +5%;DEF;1;1;-;Enemy;55;50;Dec ACC;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Vergis;A1;Pierce ;Level 4;Damage +5%;DEF;1;1;-;Enemy;55;50;Dec ACC;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Vergis;A1;Pierce ;Level 5;Chance +5%;DEF;1;1;-;Enemy;60;50;Dec ACC;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Vergis;A2;Aegis ;Level 1;-;-;1;1;4;Ally;-;15;Cont Heal;Target Ally;2;-;-;50;Ally Prot;Target Ally;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Vergis;A2;Aegis ;Level 2;Cooldown -1;-;1;1;3;Ally;-;15;Cont Heal;Target Ally;2;-;-;50;Ally Prot;Target Ally;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Vergis;P1;Second Wind [Passive] ;Level 1;-;-;1;1;3;Self;-;15;Cont Heal;Self;2;Below 50%;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Vergis;P1;Second Wind [Passive] ;Level 2;Cooldown -1;-;1;1;2;Self;-;15;Cont Heal;Self;2;Below 50%;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Vergis;P1;Second Wind [Passive] ;Level 3;Cooldown -1;-;1;1;1;Self;-;15;Cont Heal;Self;2;Below 50%;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Increases Ally SPD in Dungeons by 15%;Veteran;A1;Disarm ;Level 1;-;DEF;1;2;-;Enemy;35;50;Dec ATK;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Veteran;A1;Disarm ;Level 2;Damage +5%;DEF;1;2;-;Enemy;35;50;Dec ATK;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Veteran;A1;Disarm ;Level 3;Damage +5%;DEF;1;2;-;Enemy;35;50;Dec ATK;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Veteran;A1;Disarm ;Level 4;Chance +5%;DEF;1;2;-;Enemy;40;50;Dec ATK;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Veteran;A1;Disarm ;Level 5;Damage +15%;DEF;1;2;-;Enemy;40;50;Dec ATK;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Veteran;A1;Disarm ;Level 6;Chance +10%;DEF;1;2;-;Enemy;50;50;Dec ATK;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Veteran;A2;Head Hunter ;Level 1;-;DEF/ATK;1;1;3;Enemy;-;30;Inc Crit Rate;All Ally;3;kill;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Veteran;A2;Head Hunter ;Level 2;Damage +5%;DEF/ATK;1;1;3;Enemy;-;30;Inc Crit Rate;All Ally;3;kill;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Veteran;A2;Head Hunter ;Level 3;Damage +5%;DEF/ATK;1;1;3;Enemy;-;30;Inc Crit Rate;All Ally;3;kill;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Veteran;A2;Head Hunter ;Level 4;Damage +5%;DEF/ATK;1;1;3;Enemy;-;30;Inc Crit Rate;All Ally;3;kill;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Veteran;A2;Head Hunter ;Level 5;Damage +10%;DEF/ATK;1;1;3;Enemy;-;30;Inc Crit Rate;All Ally;3;kill;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Veteran;A2;Head Hunter ;Level 6;Damage +15%;DEF/ATK;1;1;3;Enemy;-;30;Inc Crit Rate;All Ally;3;kill;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Veteran;A3;Massacre ;Level 1;-;DEF/HP;ALL;1;4;Enemy;50;-;Block Buffs;All Enemy;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Veteran;A3;Massacre ;Level 2;Damage +10%;DEF/HP;ALL;1;4;Enemy;50;-;Block Buffs;All Enemy;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Veteran;A3;Massacre ;Level 3;Chance +5%;DEF/HP;ALL;1;4;Enemy;55;-;Block Buffs;All Enemy;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Veteran;A3;Massacre ;Level 4;Damage +10%;DEF/HP;ALL;1;4;Enemy;55;-;Block Buffs;All Enemy;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Veteran;A3;Massacre ;Level 5;Chance +5%;DEF/HP;ALL;1;4;Enemy;60;-;Block Buffs;All Enemy;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Veteran;A3;Massacre ;Level 6;Cooldown -1;DEF/HP;ALL;1;3;Enemy;60;-;Block Buffs;All Enemy;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Increases Ally DEF in Dungeons by 33%.;Vrask;A1;Whack ;Level 1;-;Max HP;1;1;-;Enemy;-;20;Inc Meter;Self;-;crit;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Vrask;A1;Whack ;Level 2;Damage +5%;Max HP;1;1;-;Enemy;-;20;Inc Meter;Self;-;crit;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Vrask;A1;Whack ;Level 3;Damage +5%;Max HP;1;1;-;Enemy;-;20;Inc Meter;Self;-;crit;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
